thirdAc,arrival,from_station_code,name,zone,chair_car,first_class,duration_m,sleeper,from_station_name,number,departure,return_train,to_station_code,second_ac,to_station_name,duration_h,type_of_train,first_ac,distance
0,14:50:00,KNH,Konch Ait Passenger,NCR,0,0,35,0,Konch,51864,14:15:00,51863,AIT,0,AIT,0,Pass,0,13
0,17:40:00,AIT,Ait Konch Passenger,NCR,0,0,35,0,AIT,51865,17:05:00,51864,KNH,0,Konch,0,Pass,0,13
0,18:35:00,KNH,Konch Ait Passenger,NCR,0,0,35,0,Konch,51866,18:00:00,51865,AIT,0,AIT,0,Pass,0,13
0,19:40:00,AIT,Ait Konch Passenger,?,0,0,35,0,AIT,51867,19:05:00,51866,KNH,0,Konch,0,Pass,0,13
0,20:35:00,KNH,Konch Ait Passenger,NCR,0,0,35,0,Konch,51868,20:00:00,51867,AIT,0,AIT,0,Pass,0,13
0,22:30:00,AIT,Ait Konch Passenger,NCR,0,0,35,0,AIT,51869,21:55:00,51868,KNH,0,Konch,0,Pass,0,13
0,04:40:00,KNH,Konch Ait Passenger,NCR,0,0,35,0,Konch,51870,04:05:00,51869,AIT,0,AIT,0,Pass,0,13
0,15:45:00,AGC,Agra Delhi Passenger,NCR,0,0,43,0,AGRA CANTT,51901,08:02:00,51902,DLI,0,OLD DELHI,7,Pass,0,197
0,13:25:00,DLI,Delhi Agra Passenger,NCR,0,0,40,0,OLD DELHI,51902,06:45:00,51901,AGC,0,AGRA CANTT,6,Pass,0,197
0,11:15:00,DLI,Delhi Rohtak Passenger,NR,0,0,15,0,OLD DELHI,51903,09:00:00,51904,ROK,0,ROHTAK JN,2,Pass,0,70
0,18:10:00,ROK,Rohtak Delhi Passenger,NR,0,0,40,0,ROHTAK JN,51904,15:30:00,51903,DLI,0,OLD DELHI,2,Pass,0,70
0,22:55:00,DLI,Delhi Shamli Passenger,NR,0,0,25,0,OLD DELHI,51905,19:30:00,51906,SMQL,0,SHAMLI,3,Pass,0,94
0,04:40:00,SMQL,Shamli Delhi Passenger,NR,0,0,40,0,SHAMLI,51906,02:00:00,51905,DLI,0,OLD DELHI,2,Pass,0,94
0,20:45:00,SMQL,Shamli Saharanpur Passenger,NR,0,0,0,0,SHAMLI,51907,18:45:00,51908,SRE,0,SAHARANPUR,2,Pass,0,70
0,18:20:00,SRE,Saharanpur Shamli Passenger,NR,0,0,15,0,SAHARANPUR,51908,16:05:00,51907,SMQL,0,SHAMLI,2,Pass,0,70
0,12:20:00,SRE,Saharanpur Delhi Passenger,NR,0,0,25,0,SAHARANPUR,51910,06:55:00,51909,DLI,0,OLD DELHI,5,Pass,0,164
0,17:45:00,DLI,Delhi Shamli Saharanpur Passenger,NR,0,0,0,0,OLD DELHI,51911,12:45:00,51910,SRE,0,SAHARANPUR,5,Pass,0,164
0,23:20:00,SRE,Saharanpur Delhi Passenger,NR,0,0,15,0,SAHARANPUR,51912,18:05:00,51911,DLI,0,OLD DELHI,5,Pass,0,164
0,23:00:00,DLI,DELHI - SAHARANPUR Passenger,NR,0,0,55,0,OLD DELHI,51913,18:05:00,51914,SRE,0,SAHARANPUR,4,Pass,0,164
0,08:00:00,SRE,SAHARANPUR - DELHI Passenger,NR,0,0,45,0,SAHARANPUR,51914,03:15:00,51913,DLI,0,OLD DELHI,4,Pass,0,164
0,01:20:00,DLI,Delhi - Farukh Nagar Passenger,NR,0,0,45,0,OLD DELHI,51915,23:35:00,51916,FN,0,Farukhnagar,1,Pass,0,52
0,06:05:00,FN,Farukh Nagar - Delhi Passenger,NR,0,0,45,0,Farukhnagar,51916,04:20:00,51915,DLI,0,OLD DELHI,1,Pass,0,52
0,12:50:00,MTJ,Mathura Alwar Passenger,NCR,0,0,55,0,MATHURA JN,51971,09:55:00,51972,AWR,0,ALWAR,2,Pass,0,122
0,16:40:00,AWR,Alwar Mathura Passenger,NCR,0,0,0,0,ALWAR,51972,13:40:00,51971,MTJ,0,MATHURA JN,3,Pass,0,122
0,11:45:00,MTJ,Mathura Alwar Bandikui Passenger,NCR,0,0,35,0,MATHURA JN,51973,07:10:00,51974,BKI,0,BANDIKUI JN,4,Pass,0,183
0,20:05:00,BKI,Bandikui Mathura Passenger,NCR,0,0,20,0,BANDIKUI JN,51974,15:45:00,51973,MTJ,0,MATHURA JN,4,Pass,0,183
0,23:05:00,KSJ,Kasganj-Mathura Passenger,NER,0,0,5,0,KASGANJ,51975,21:00:00,51976,MTJ,0,MATHURA JN,2,Pass,0,105
0,08:20:00,MTJ,Mathura-KasGanj Passenger,NER,0,0,15,0,MATHURA JN,51976,06:05:00,51975,KSJ,0,KASGANJ,2,Pass,0,105
0,17:35:00,WGI,Waghai Bilimora Mix Passenger,WR,0,0,5,0,Waghai,52002,14:30:00,52003,BIM,0,BILIMORA JN,3,Pass,0,63
0,22:40:00,BIM,Bilimora Waghai Mix Passenger,WR,0,0,0,0,BILIMORA JN,52003,19:40:00,52004,WGI,0,Waghai,3,Pass,0,63
0,09:20:00,WGI,Waghai Bilimora Mix Passenger,WR,0,0,20,0,Waghai,52004,06:00:00,52003,BIM,0,BILIMORA JN,3,Pass,0,63
0,13:20:00,BIM,Bilimora Waghai Pass,?,0,0,0,0,BILIMORA JN,52011,10:20:00,52012,WGI,0,Waghai,3,Pass,0,63
0,17:35:00,WGI,Waghai Bilimora Pass,?,0,0,5,0,Waghai,52012,14:30:00,52011,BIM,0,BILIMORA JN,3,Pass,0,63
0,22:40:00,BIM,Bilimora Waghai Pass,?,0,0,0,0,BILIMORA JN,52013,19:40:00,52012,WGI,0,Waghai,3,Pass,0,63
0,09:20:00,WGI,Waghai Bilimora Pass,?,0,0,20,0,Waghai,52014,06:00:00,52013,BIM,0,BILIMORA JN,3,Pass,0,63
0,12:05:00,BH,Bharuch Kavi Passenger,?,0,0,20,0,BHARUCH JN,52015,08:45:00,,KAVI,0,Kavi,3,Pass,0,0
0,20:40:00,CDD,Dabhoi Miyagam Passenger,WR,0,0,10,0,Chandod,52020,17:30:00,52019,MYG,0,MIYAGAM KARJAN,3,Pass,0,49
0,08:50:00,MKRL,Moti Koral Miyagam Mix Passenger,WR,0,0,50,0,Moti Koral,52021,07:00:00,52022,MYG,0,MIYAGAM KARJAN,1,Pass,0,28
0,19:35:00,MYG,Miyagam Moti Koral Mix Passenger,WR,0,0,25,0,MIYAGAM KARJAN,52022,17:10:00,52021,MKRL,0,Moti Koral,2,Pass,0,28
0,09:30:00,MLSR,Malsar Dabhoi Mix Passenger,WR,0,0,40,0,Malsar,52023,04:50:00,52024,DB,0,Dabhoi Junction,4,Pass,0,70
0,19:50:00,DB,Dabhoi Malsar Mix Passenger,WR,0,0,5,0,Dabhoi Junction,52024,13:45:00,52023,MLSR,0,Malsar,6,Pass,0,70
0,13:05:00,RMR,RAMNAGAR - MORADABAD PASSENGER,NER,0,0,20,0,RAMNAGAR,55308,10:45:00,55307,MB,0,MORADABAD,2,Pass,0,76
0,15:55:00,RMR,RAMNAGAR - MORADABAD PASSENGER,NER,0,0,5,0,RAMNAGAR,55310,13:50:00,55309,MB,0,MORADABAD,2,Pass,0,77
0,21:00:00,GWL,Gwalior Agra Fast Passenger,NCR,0,0,55,0,GWALIOR JN,51881,18:05:00,51882,AGC,0,AGRA CANTT,2,Pass,0,118
0,22:25:00,BINA,Bina Gwalior Passenger,NCR,0,0,30,0,BINA JN,51883,11:55:00,51884,GWL,0,GWALIOR JN,10,Pass,0,345
0,17:55:00,GWL,Gwalior Bina Passenger,NCR,0,0,25,0,GWALIOR JN,51884,08:30:00,51883,BINA,0,BINA JN,9,Pass,0,345
0,17:00:00,DB,Dabhoi Chandod Mix Passenger,WR,0,0,45,0,Dabhoi Junction,52025,16:15:00,52026,CDD,0,Chandod,0,Pass,0,17
0,10:00:00,CDD,Chandod Dabhoi Mix Passenger,WR,0,0,50,0,Chandod,52026,09:10:00,52025,DB,0,Dabhoi Junction,0,Pass,0,17
0,15:25:00,CRND,Choranda Dabhoi Mix Passenger,WR,0,0,10,0,Choranda Junction,52027,13:15:00,52028,DB,0,Dabhoi Junction,2,Pass,0,41
0,12:55:00,DB,Dabhoi Choranda Mix Passenger,WR,0,0,0,0,Dabhoi Junction,52028,09:55:00,52027,CRND,0,Choranda Junction,3,Pass,0,41
0,09:20:00,JMB,Jambusar Pratapnagar Mix Passenger,WR,0,0,0,0,Jambusar Junction,52033,06:20:00,52034,PRTN,0,Pratapnagar,3,Pass,0,51
0,21:10:00,PRTN,Pratapnagar Jambusar Mix Passenger,WR,0,0,0,0,Pratapnagar,52034,18:10:00,52035,JMB,0,Jambusar Junction,3,Pass,0,51
0,17:10:00,JMB,Jambusar Pratapnagar Passenger,WR,0,0,0,0,Jambusar Junction,52035,14:10:00,52036,PRTN,0,Pratapnagar,3,Pass,0,51
0,13:00:00,PRTN,Pratapnagar Jambusar Passenger,WR,0,0,0,0,Pratapnagar,52036,10:00:00,52035,JMB,0,Jambusar Junction,3,Pass,0,51
0,12:25:00,ND,Nadiad Bhadran Mix Passenger,WR,0,0,10,0,NADIAD JN,52037,09:15:00,52038,BDRN,0,Bhadran,3,Pass,0,62
0,17:25:00,BDRN,Bhadran Nadiad Mix Passenger,WR,0,0,15,0,Bhadran,52038,14:10:00,52037,ND,0,NADIAD JN,3,Pass,0,62
0,11:30:00,MYGL,Miyagam Dabhoi Mix Passenger,WR,0,0,40,0,MIYAGAM KARJAN JUNCTION NG,52041,09:50:00,52042,DB,0,Dabhoi Junction,1,Pass,0,32
0,13:40:00,DB,Dabhoi Jn Miyagam Jn NG Passenger,WR,0,0,35,0,Dabhoi Junction,52042,12:05:00,52041,MYGL,0,MIYAGAM KARJAN JUNCTION NG,1,Pass,0,32
0,18:35:00,MYG,Miyagam Dabhoi Mix Passenger,WR,0,0,25,0,MIYAGAM KARJAN,52045,17:10:00,52046,DB,0,Dabhoi Junction,1,Pass,0,32
0,07:25:00,DB,Dabhoi Miyagam Mix Passenger,WR,0,0,30,0,Dabhoi Junction,52046,05:55:00,52045,MYG,0,MIYAGAM KARJAN,1,Pass,0,32
0,18:30:00,UMPD,Umarpada Kosamba Passenger,WR,0,0,30,0,Umarpada,52048,14:00:00,52047,KSB,0,KOSAMBA JN,4,Pass,0,62
0,12:30:00,MVJ,MAVLI - BARI SADRI PASSENGER,NWR,0,0,50,0,MAVLI JN,52072,09:40:00,52071,BI,0,BARI SADRI,2,Pass,0,82
0,08:50:00,MJ,Marwar Mavli Passenger,NWR,0,0,35,0,MARWAR JN,52073,02:15:00,52074,MVJ,0,MAVLI JN,6,Pass,0,151
0,23:05:00,MVJ,Mavli Marwar Passenger,NWR,0,0,35,0,MAVLI JN,52074,16:30:00,52073,MJ,0,MARWAR JN,6,Pass,0,151
0,20:20:00,MJ,Marwar Mavli Passenger,NWR,0,0,30,0,MARWAR JN,52075,13:50:00,52076,MVJ,0,MAVLI JN,6,Pass,0,152
0,13:10:00,MVJ,Mavli Marwar Passenger,NWR,0,0,35,0,MAVLI JN,52076,06:35:00,52075,MJ,0,MARWAR JN,6,Pass,0,152
0,22:55:00,LHU,Loharu Jaipur Passenger,NWR,0,0,55,0,Loharu,52082,16:00:00,52083,JP,0,JAIPUR,6,Pass,0,229
0,18:00:00,JP,Jaipur Loharu Passenger,NWR,0,0,50,0,JAIPUR,52083,10:10:00,52082,LHU,0,Loharu,7,Pass,0,229
0,15:20:00,LHU,Loharu Jaipur Passenger,NWR,0,0,50,0,Loharu,52084,08:30:00,52083,JP,0,JAIPUR,6,Pass,0,229
0,11:25:00,JP,Jaipur Churu Passenger,NWR,0,0,20,0,JAIPUR,52085,06:05:00,52086,CUR,0,Churu,5,Pass,0,198
0,17:45:00,CUR,Churu Jaipur Passenger,NWR,0,0,25,0,Churu,52086,12:20:00,52085,JP,0,JAIPUR,5,Pass,0,198
0,18:40:00,SIKR,Sikar Churu Passenger,NWR,0,0,10,0,Sikar Junction,52087,16:30:00,52088,CUR,0,Churu,2,Pass,0,91
0,10:20:00,CUR,Churu Sikar Passenger,NWR,0,0,20,0,Churu,52088,08:00:00,52087,SIKR,0,Sikar Junction,2,Pass,0,91
0,09:30:00,NRL,Neral Matheran Passenger,CR,0,1,0,0,NERAL,52101,07:30:00,52102,MAE,0,Matheran,2,Toy,0,21
0,08:35:00,MAE,Matheran Neral Passenger,CR,0,1,35,0,Matheran,52102,07:00:00,52101,NRL,0,NERAL,1,Toy,0,126
0,11:10:00,NRL,Neral Matheran Passenger,CR,0,1,10,0,NERAL,52103,09:00:00,52102,MAE,0,Matheran,2,Toy,0,126
0,11:35:00,MAE,Matheran Neral Passenger,CR,0,1,45,0,Matheran,52104,09:50:00,52103,NRL,0,NERAL,1,Toy,0,21
0,12:25:00,NRL,Neral Matheran Passenger,CR,0,1,55,0,NERAL,52105,10:30:00,52104,MAE,0,Matheran,1,Toy,0,126
0,15:25:00,MAE,Matheran Neral Passenger,CR,0,1,35,0,Matheran,52106,13:50:00,52105,NRL,0,NERAL,1,Toy,0,126
0,16:50:00,MAE,Matheran Neral Passenger,CR,0,1,35,0,Matheran,52108,15:15:00,52107,NRL,0,NERAL,1,Toy,0,21
0,19:00:00,NRL,Neral Matheran Passenger,CR,0,1,55,0,NERAL,52109,17:05:00,52110,MAE,0,Matheran,1,Toy,0,126
0,18:10:00,MAE,Matheran Neral Passenger,CR,0,1,40,0,Matheran,52110,16:30:00,52109,NRL,0,NERAL,1,Toy,0,126
0,10:05:00,PC,Pachora Jamner Passenger,CR,0,0,5,0,PACHORA JN,52121,08:00:00,52122,JMNR,0,Jamner,2,Pass,0,56
0,16:05:00,PC,Pachora Jamner Passenger,CR,0,0,20,0,PACHORA JN,52123,13:45:00,52122,JMNR,0,Jamner,2,Pass,0,56
0,11:40:00,MZR,Murtajapur Yavatmal Passenger,CR,0,0,35,0,MURTAJAPUR,52131,07:05:00,52132,YTL,0,Yavatmal,4,Pass,0,218
0,16:25:00,YTL,Yavatmal Murtajapur Passenger,CR,0,0,15,0,Yavatmal,52132,12:10:00,52131,MZR,0,MURTAJAPUR,4,Pass,0,218
0,10:45:00,MZR,Murtajapur Achalpur Passenger,CR,0,0,30,0,MURTAJAPUR,52137,07:15:00,52138,ELP,0,Achalpur,3,Pass,0,76
0,14:45:00,ELP,Achalpur Murtajapur Passenger,CR,0,0,30,0,Achalpur,52138,11:15:00,52137,MZR,0,MURTAJAPUR,3,Pass,0,76
0,11:50:00,PLO,Pulgaon Arvi Passenger,CR,0,0,20,0,PULGAON JN,52143,08:30:00,52144,ARVI,0,Arvi,3,Pass,0,39
0,15:30:00,ARVI,Arvi Pulgaon Passenger,CR,0,0,20,0,Arvi,52144,12:10:00,52143,PLO,0,PULGAON JN,3,Pass,0,39
0,19:30:00,KPV,KASHIPUR - MORADABAD PASSENGER,NER,0,0,40,0,KASHIPUR,55312,17:50:00,55311,MB,0,MORADABAD,1,Pass,0,50
1,06:05:00,DBRG,DIBRUGARH - OLD DELHI Brahmaputra Exp,NR,0,0,55,1,DIBRUGARH,14055,23:10:00,14056,DLI,1,OLD DELHI,54,Mail,0,2589
1,05:45:00,HWH,HOWRAH - DIBRUGARH Kamrup Exp,NFR,0,0,10,1,HOWRAH JN,15959,17:35:00,15960,DBRG,1,DIBRUGARH,36,Exp,0,1528
0,13:10:00,JMNR,Jamner Pachora Passenger,CR,0,0,15,0,Jamner,52122,10:55:00,52121,PC,0,PACHORA JN,2,Pass,0,56
0,19:05:00,JMNR,Jamner Pachora Passenger,CR,0,0,0,0,Jamner,52124,17:05:00,52123,PC,0,PACHORA JN,2,Pass,0,56
0,16:25:00,GWO,Gwalior Sheopur Passenger,NCR,0,0,0,0,Gwalior NG,52171,06:25:00,52172,SOE,0,Sheopur Kalan,10,Pass,0,200
0,16:25:00,SOE,Sheopur Gwalior Passenger,NCR,0,0,15,0,Sheopur Kalan,52172,06:10:00,52171,GWL,0,GWALIOR JN,10,Pass,0,207
0,10:50:00,SBL,Sabalgarh Gwalior Passenger,NCR,0,0,35,0,Sabalgarh,52174,06:15:00,52173,GWL,0,GWALIOR JN,4,Pass,0,92
0,13:20:00,GWL,Gwalior Sabalgarh Fast Passenger,NCR,0,0,0,0,GWALIOR JN,52175,09:20:00,52174,SBL,0,Sabalgarh,4,Pass,0,92
0,11:05:00,SBL,Sabalgarh Sheopur Passenger,NCR,0,0,50,0,Sabalgarh,52177,06:15:00,52178,SOE,0,Sheopur Kalan,4,Pass,0,115
0,19:25:00,SOE,Sheopur Sabalgarh Passenger,NCR,0,0,0,0,Sheopur Kalan,52178,14:25:00,52177,SBL,0,Sabalgarh,5,Pass,0,115
0,13:05:00,DHO,Dhaulpur Tantpur Passenger,?,0,0,25,0,DHAULPUR,52181,10:40:00,,TPO,0,Tantpur,2,Pass,0,58
0,14:30:00,TPO,Tantpur Mohari Bari Passenger,NCR,0,0,10,0,Tantpur,52182,13:20:00,,BARI,0,Bari,1,Pass,0,26
0,16:25:00,BARI,Bari Mohari Sirmuttra Passenger,NCR,0,0,40,0,Bari,52183,14:45:00,,SRMT,0,Sirmuttra,1,Pass,0,38
0,12:55:00,KSJF,Kasganj Lalkuan Passenger,NER,0,0,55,0,Kasganj Mg,52201,06:00:00,52202,LKKA,0,Lal Kuan,6,Pass,0,188
0,21:55:00,LKKA,Lalkuan Kasganj Passenger,NER,0,0,30,0,Lal Kuan,52202,14:25:00,52201,KSJF,0,Kasganj Mg,7,Pass,0,188
0,19:50:00,KSJF,Kasganj Tanakpur Passenger,NER,0,0,35,0,Kasganj Mg,52203,10:15:00,52204,TPU,0,Tanakpur,9,Pass,0,223
0,17:00:00,TPU,Tanakpur-Bareilly Passenger,NER,0,0,15,0,Tanakpur,52204,06:45:00,52203,KSJF,0,Kasganj Mg,10,Pass,0,223
0,19:45:00,KSJF,Kasganj Pilibhit Passenger,NER,0,0,30,0,Kasganj Mg,52205,13:15:00,52206,PBE,0,PILIBHIT JN,6,Pass,0,162
0,11:40:00,PBE,Pilibhit Kasganj Passenger,NER,0,0,20,0,PILIBHIT JN,52206,05:20:00,52205,KSJF,0,Kasganj Mg,6,Pass,0,162
0,21:40:00,KSJF,Kasganj Pilibhit Passenger,NER,0,0,5,0,Kasganj Mg,52207,15:35:00,52206,PBE,0,PILIBHIT JN,6,Pass,0,162
0,13:55:00,PBE,Pilibhit Kasganj Passenger,NER,0,0,45,0,PILIBHIT JN,52208,07:10:00,52207,KSJF,0,Kasganj Mg,6,Pass,0,162
0,17:15:00,BRY,Bareilly Lalkuan Passenger,NER,0,0,50,0,BAREILLY,52209,14:25:00,52210,LKKA,0,Lal Kuan,2,Pass,0,84
0,09:55:00,LKKA,Lalkuan Bareilly Passenger,NER,0,0,45,0,Lal Kuan,52210,07:10:00,52209,BRY,0,BAREILLY,2,Pass,0,84
0,19:45:00,BRY,Bareilly Lal Kuan Passenger,NER,0,0,40,0,BAREILLY,52211,17:05:00,52210,LKKA,0,Lal Kuan,2,Pass,0,84
0,13:00:00,LKKA,Lal Kuan Bareilly Passenger,NER,0,0,0,0,Lal Kuan,52212,10:00:00,52211,BRY,0,BAREILLY,3,Pass,0,84
0,18:35:00,MLN,Mailani Bareilly Passenger,NER,0,0,35,0,MAILANI,52214,14:00:00,52213,BRY,0,BAREILLY,4,Pass,0,125
0,13:50:00,BRY,Bareilly Pilibhit Passenger,NER,0,0,0,0,BAREILLY,52215,11:50:00,52216,PBE,0,PILIBHIT JN,2,Pass,0,58
0,15:15:00,PBE,Pilibhit Bareilly Passenger,NER,0,0,20,0,PILIBHIT JN,52216,12:55:00,52215,BRY,0,BAREILLY,2,Pass,0,58
0,00:20:00,KSJF,Kasganj Bareilly Passenger,NER,0,0,5,0,Kasganj Mg,52217,21:15:00,52218,BRY,0,BAREILLY,3,Pass,0,104
0,22:30:00,BRY,Bareilly Kasganj Passenger,NER,0,0,0,0,BAREILLY,52218,19:30:00,52217,KSJF,0,Kasganj Mg,3,Pass,0,104
0,17:20:00,PBE,Pilibhit Tanakpur Passenger,NER,0,0,0,0,PILIBHIT JN,52219,15:20:00,52220,TPU,0,Tanakpur,2,Pass,0,61
0,14:40:00,TPU,Tanakpur Pilibhit Passenger,NER,0,0,0,0,Tanakpur,52220,12:40:00,52219,PBE,0,PILIBHIT JN,2,Pass,0,61
0,17:10:00,PBE,Pilibhit Mailani Passenger,NER,0,0,10,0,PILIBHIT JN,52221,15:00:00,52222,MLN,0,MAILANI,2,Pass,0,67
0,06:45:00,MLN,Mailani Pilibhit Passenger,NER,0,0,55,0,MAILANI,52222,04:50:00,52221,PBE,0,PILIBHIT JN,1,Pass,0,67
0,20:10:00,PBE,Pilibhit Mailani Passenger,NER,0,0,10,0,PILIBHIT JN,52223,18:00:00,52222,MLN,0,MAILANI,2,Pass,0,67
0,08:30:00,LMP,Lakhimpur Pilibhit Passenger,NER,0,0,15,0,LAKHIMPUR,52224,04:15:00,52225,PBE,0,PILIBHIT JN,4,Pass,0,127
0,02:15:00,PBE,Pilibhit Lakhimpur Passenger,NER,0,0,15,0,PILIBHIT JN,52225,22:00:00,52224,LMP,0,LAKHIMPUR,4,Pass,0,127
0,19:55:00,MLN,Mailani Pilibhit Passenger,NER,0,0,10,0,MAILANI,52226,17:45:00,,PBE,0,PILIBHIT JN,2,Pass,0,67
0,09:25:00,PBE,Pilibhit Tanakpur Passenger,NER,0,0,25,0,PILIBHIT JN,52227,07:00:00,,TPU,0,Tanakpur,2,Pass,0,61
0,12:10:00,SZP,Shahjahanpur Tanakpur Passenger,NER,0,0,40,0,Shahjahanpur,52229,06:30:00,52230,TPU,0,Tanakpur,5,Pass,0,145
0,16:40:00,TPU,Tanakpur Shahjahanpur Passenger,NER,0,0,20,0,Tanakpur,52230,10:20:00,52229,SZP,0,Shahjahanpur,6,Pass,0,145
0,09:50:00,PBE,Pilibhit Shahjahanpur Passenger,NER,0,0,30,0,PILIBHIT JN,52231,07:20:00,52232,SZP,0,Shahjahanpur,2,Pass,0,84
0,13:45:00,SZP,Shahjahanpur Pilibhit Passenger,NER,0,0,30,0,Shahjahanpur,52232,11:15:00,52231,PBE,0,PILIBHIT JN,2,Pass,0,84
0,12:55:00,PBE,Pilibhit Shahjahanpur Passenger,NER,0,0,40,0,PILIBHIT JN,52233,10:15:00,52234,SZP,0,Shahjahanpur,2,Pass,0,84
0,16:15:00,SZP,Shahjahanpur Pilibhit Passenger,NER,0,0,40,0,Shahjahanpur,52234,13:35:00,52233,PBE,0,PILIBHIT JN,2,Pass,0,84
0,20:45:00,PBE,Pilibhit Shahjahanpur Passenger,NER,0,0,40,0,PILIBHIT JN,52235,18:05:00,52236,SZP,0,Shahjahanpur,2,Pass,0,84
0,05:40:00,RMR,RAMNAGAR - MORADABAD PASSENGER,NER,0,0,55,0,RAMNAGAR,55324,03:45:00,55323,MB,0,MORADABAD,1,Pass,0,77
0,18:00:00,SBL,Sabalgarh Gwalior Fast Passenger,NCR,0,0,40,0,Sabalgarh,52176,14:20:00,52175,GWL,0,GWALIOR JN,3,Pass,0,92
0,10:15:00,SRMT,Sirmuttra Dhaulpur Passenger,NCR,0,0,55,0,Sirmuttra,52180,07:20:00,52179,DHO,0,DHAULPUR,2,Pass,0,70
0,19:35:00,SRMT,Sirmuttra Dhaulpur Passenger,NCR,0,0,55,0,Sirmuttra,52184,16:40:00,,DHO,0,DHAULPUR,2,Pass,0,70
0,20:15:00,SZP,Shahjahanpur Pilibhit Passenger,NER,0,0,30,0,Shahjahanpur,52236,17:45:00,52235,PBE,0,PILIBHIT JN,2,Pass,0,84
0,12:55:00,PBE,PILIBHIT - AISHBAGH PASS,NER,0,0,25,0,PILIBHIT JN,52237,04:30:00,52238,ASSH,0,AISHBAGH,8,Pass,0,258
0,14:45:00,TQN,TIKUNIA - AISHBAGH PASSENGER,NER,0,0,0,0,TIKUNIA,52239,05:45:00,52240,ASSH,0,AISHBAGH,9,Pass,0,269
0,23:50:00,ASSH,AISHBAGH - TIKUNIA PASSENGER,NER,0,0,0,0,AISHBAGH,52240,14:50:00,52239,TQN,0,TIKUNIA,9,Pass,0,267
0,18:25:00,MLN,Mailani Aishbagh Passenger,NER,0,0,30,0,MAILANI,52241,11:55:00,52242,ASH,0,AISHBAGH,6,Pass,0,193
0,16:10:00,ASH,Aishbagh Mailani Passenger,NER,0,0,10,0,AISHBAGH,52242,10:00:00,52241,MLN,0,MAILANI,6,Pass,0,193
0,21:10:00,PBE,PILIBHIT - AISHBAGH PASSENGER,NER,0,0,25,0,PILIBHIT JN,52243,08:45:00,52244,ASSH,0,AISHBAGH,12,Pass,0,316
0,00:10:00,MLN,MAILANI  - AISHBAGH PASSENGER,NER,0,0,25,0,MAILANI,52245,17:45:00,52246,ASSH,0,AISHBAGH,6,Pass,0,191
0,00:10:00,ASSH,AISHBAGH - MAILANI PASSENGER,NER,0,0,15,0,AISHBAGH,52246,17:55:00,52245,MLN,0,MAILANI,6,Pass,0,192
0,00:10:00,MLN,Mailani Sitapur Passenger,NER,0,0,50,0,MAILANI,52247,20:20:00,52248,STP,0,SITAPUR,3,Pass,0,107
0,13:55:00,STP,Sitapur Mailani Passenger,NER,0,0,40,0,SITAPUR,52248,10:15:00,52247,MLN,0,MAILANI,3,Pass,0,106
0,08:30:00,STP,Sitapur Aishbagh Passenger,NER,0,0,5,0,SITAPUR,52249,05:25:00,52250,ASH,0,AISHBAGH,3,Pass,0,86
0,08:50:00,ASSH,AISHBAGH - SITAPUR  PASSENGER,NER,0,0,0,0,AISHBAGH,52250,05:50:00,52251,STP,0,SITAPUR,3,Pass,0,86
0,20:05:00,STP,SITAPUR - AISHBAGH PASSENGER,NER,0,0,5,0,SITAPUR,52251,17:00:00,52250,ASSH,0,AISHBAGH,3,Pass,0,86
0,16:10:00,ASH,Aishbagh Sitapur Passenger,NER,0,0,35,0,AISHBAGH,52252,13:35:00,52251,STP,0,SITAPUR,2,Pass,0,86
0,10:30:00,MLN,Mailani Gonda Passenger,NER,0,0,30,0,MAILANI,52254,03:00:00,52253,GD,0,GONDA JN,7,Pass,0,330
0,19:20:00,GD,Gonda Bareilly Passenger,NER,0,0,50,0,GONDA JN,52255,06:30:00,,BRY,0,BAREILLY,12,Pass,0,455
0,19:10:00,GD,Gonda Mailani Passenger,NER,0,0,20,0,GONDA JN,52257,11:50:00,52258,MLN,0,MAILANI,7,Pass,0,330
0,14:00:00,MLN,Mailani Gonda Passenger,NER,0,0,45,0,MAILANI,52258,06:15:00,52257,GD,0,GONDA JN,7,Pass,0,330
0,23:55:00,GD,Gonda Mailani Passenger,NER,0,0,25,0,GONDA JN,52259,16:30:00,52258,MLN,0,MAILANI,7,Pass,0,330
0,00:45:00,MLN,Mailani Gonda Passenger,NER,0,0,30,0,MAILANI,52260,17:15:00,52259,GD,0,GONDA JN,7,Pass,0,330
0,12:25:00,GD,Gonda Nepalganj Passenger,NER,0,0,50,0,GONDA JN,52261,08:35:00,52262,NPR,0,Nepalganj Road,3,Pass,0,114
0,09:15:00,NPR,Nepalganj Gonda Passenger,NER,0,0,0,0,Nepalganj Road,52262,05:15:00,52261,GD,0,GONDA JN,4,Pass,0,114
0,17:05:00,GD,Gonda Nepalganj Passenger,NER,0,0,45,0,GONDA JN,52263,13:20:00,52264,NPR,0,Nepalganj Road,3,Pass,0,114
0,18:50:00,NPR,Nepalganj Gonda Passenger,NER,0,0,50,0,Nepalganj Road,52264,15:00:00,52263,GD,0,GONDA JN,3,Pass,0,114
0,21:50:00,GD,Gonda Nepalganj Passenger,NER,0,0,35,0,GONDA JN,52265,18:15:00,52264,NPR,0,Nepalganj Road,3,Pass,0,114
0,21:40:00,NPR,Nepalganj Gonda Passenger,NER,0,0,0,0,Nepalganj Road,52266,17:40:00,52265,GD,0,GONDA JN,4,Pass,0,114
